StudentID,Gender,City,CollegeTier,Stream,Specialisation,Hostel,HistoryOfBacklogs,SGPA_Sem1,SGPA_Sem2,SGPA_Sem3,SGPA_Sem4,SGPA_Sem5,SGPA_Sem6,SGPA_Sem7,SGPA_Sem8,CGPA,AttendancePercent,Internships,Projects,Workshops,Certifications,Publications,AptitudeTestScore,SoftSkillsRating,CodingTestScore,MockInterviewScore,ExtraCurricular,CGPA_Tier,Archetype
531,Male,Hyderabad,Tier3,Civil,DataScience,No,Yes,4.78,5.68,6.04,4.82,5.51,5.38,5.52,5.06,5.42,53.6,0,1,2,1,0,43.0,2.7,54.8,61.3,0,Low,Below-Average
532,Female,Kolkata,Tier3,IT,DataScience,Yes,Yes,5.35,5.49,5.24,5.87,6.08,4.94,6.05,5.53,5.57,76.9,1,1,1,1,0,47.4,3.4,40.8,45.1,1,Low,Below-Average
533,Female,Ahmedabad,Tier2,Mechanical,Embedded,Yes,No,7.35,7.86,7.69,7.24,7.44,7.26,6.81,7.09,7.51,66.6,2,3,2,1,0,64.8,2.9,56.8,71.0,0,Mid,Average
534,Female,Ahmedabad,Tier2,CS,AI,Yes,No,7.8,8.2,7.47,7.68,7.91,7.18,8.25,8.1,7.83,78.4,1,3,2,3,0,58.9,3.0,54.0,73.1,0,Mid,Average
535,Female,Kolkata,Tier1,CS,AI,No,No,8.91,8.5,8.59,8.3,8.84,8.55,8.43,8.59,8.5,86.4,3,3,4,3,1,75.4,4.2,69.3,75.1,0,High,High-Achiever
536,Male,Pune,Tier1,ECE,Networking,Yes,No,9.31,8.91,10.0,8.93,9.39,8.34,8.91,8.76,8.91,96.8,1,5,2,3,0,86.1,5.0,83.9,81.0,0,High,High-Achiever
537,Male,Mumbai,Tier2,IT,Embedded,No,No,6.2,6.94,6.8,6.27,6.4,7.02,6.35,6.97,6.58,67.8,3,2,1,2,1,61.6,3.2,78.5,62.4,0,Mid,Average
538,Female,Chennai,Tier1,ECE,Networking,No,No,9.3,9.42,8.38,8.55,8.42,8.49,8.55,8.91,8.88,84.3,2,4,3,3,1,73.4,4.4,85.2,69.9,0,High,High-Achiever
539,Female,Chennai,Tier1,IT,AI,No,Yes,7.9,8.15,8.23,8.36,7.75,8.0,8.63,7.78,8.12,83.2,1,2,1,4,1,79.7,4.3,86.8,76.7,0,High,High-Achiever
540,Female,Hyderabad,Tier3,IT,DataScience,No,Yes,7.36,5.92,6.11,6.6,5.6,6.56,6.15,6.21,6.26,63.2,1,1,1,1,0,49.1,2.4,37.9,49.9,1,Low,Below-Average
541,Male,Delhi,Tier2,ECE,AI,No,No,7.94,8.21,7.55,7.45,7.08,7.08,8.1,7.72,7.77,57.6,2,4,2,2,0,40.3,3.3,83.0,49.0,1,Mid,Specialist
542,Female,Ahmedabad,Tier2,CS,Networking,Yes,No,7.57,6.57,6.56,6.86,6.36,7.41,7.23,6.35,6.93,71.2,1,2,2,1,1,64.7,3.3,68.9,59.4,1,Mid,Average
543,Male,Kolkata,Tier3,Mechanical,DataScience,No,Yes,4.45,4.89,4.0,4.0,4.0,4.0,4.44,4.23,4.0,40.0,0,1,1,0,0,55.8,2.6,62.1,42.3,1,Low,Below-Average
544,Female,Kolkata,Tier2,Civil,Networking,No,Yes,5.86,5.71,6.4,5.27,5.88,5.29,4.67,5.79,5.56,72.2,0,3,1,2,2,64.5,2.0,96.9,80.3,1,Low,Specialist
545,Male,Ahmedabad,Tier1,ECE,DataScience,No,No,8.76,9.22,9.51,9.52,9.14,9.09,8.5,8.77,9.12,85.5,4,2,1,2,0,93.4,4.2,87.6,65.2,0,High,High-Achiever
546,Female,Pune,Tier2,IT,Embedded,No,No,7.11,7.42,7.36,7.39,6.85,7.09,7.19,7.73,7.33,63.1,0,2,3,2,1,75.0,3.9,60.3,66.0,1,Mid,Average
547,Male,Jaipur,Tier2,Civil,Embedded,Yes,No,6.97,7.16,7.95,7.45,6.76,7.44,7.19,7.3,7.15,83.7,0,3,1,2,0,76.6,3.5,61.9,60.0,0,Mid,Average
548,Female,Pune,Tier1,Civil,DataScience,Yes,No,9.28,8.63,8.8,9.13,9.69,8.62,9.48,8.71,9.0,81.5,2,4,2,2,3,96.8,4.6,76.7,73.5,1,High,High-Achiever
549,Female,Delhi,Tier3,ECE,Embedded,No,No,6.33,5.65,6.13,5.2,6.16,5.69,4.81,6.51,5.84,68.0,0,1,2,1,0,54.8,3.1,27.5,41.2,0,Low,Below-Average
550,Female,Delhi,Tier2,IT,AI,Yes,No,7.91,8.18,6.93,7.67,7.68,7.72,7.31,7.19,7.73,69.4,0,3,2,1,1,66.3,3.5,49.9,67.3,1,Mid,Average
551,Female,Jaipur,Tier2,Mechanical,DataScience,No,No,7.08,7.75,7.84,7.58,7.51,7.6,7.54,7.37,7.55,87.8,2,1,2,1,0,72.8,3.2,60.4,67.8,0,Mid,Average
552,Female,Mumbai,Tier1,Civil,Embedded,No,No,8.77,9.88,8.84,9.22,9.3,9.23,8.97,8.99,9.26,91.7,3,3,3,3,2,76.6,4.0,80.0,79.3,1,High,High-Achiever
553,Female,Jaipur,Tier1,CS,AI,No,No,8.42,8.54,8.81,8.54,9.31,8.73,8.41,8.52,8.68,83.0,2,5,2,3,1,80.6,3.6,71.7,85.6,0,High,High-Achiever
554,Male,Jaipur,Tier2,IT,AI,Yes,Yes,7.22,6.71,7.36,7.07,6.9,6.42,5.81,6.4,6.72,61.7,1,3,1,2,0,53.5,3.0,84.7,70.2,0,Mid,Specialist
555,Female,Ahmedabad,Tier1,Civil,Embedded,Yes,Yes,8.84,8.54,8.23,8.09,8.36,8.17,8.55,7.79,8.35,91.0,2,3,4,3,0,82.4,4.3,79.8,83.7,0,High,High-Achiever
556,Male,Hyderabad,Tier1,CS,Embedded,No,Yes,9.28,7.93,7.33,8.71,7.54,8.54,7.84,8.22,8.2,86.7,2,3,2,4,3,76.1,4.9,73.8,74.2,1,High,High-Achiever
557,Male,Jaipur,Tier1,IT,Networking,No,No,9.68,8.72,9.21,10.0,9.38,9.63,9.65,8.88,9.35,87.2,2,3,2,2,1,75.9,4.4,79.4,81.5,0,High,High-Achiever
558,Female,Kochi,Tier2,Mechanical,Networking,No,No,7.22,6.95,6.98,7.32,6.9,7.36,7.91,7.2,7.13,85.2,1,2,2,1,0,68.3,3.1,57.1,66.0,0,Mid,Average
559,Male,Mumbai,Tier2,Mechanical,AI,Yes,No,7.92,7.41,7.52,7.35,7.47,6.3,7.56,7.3,7.48,69.0,1,2,2,3,1,63.9,2.8,54.5,55.5,1,Mid,Average
560,Male,Kochi,Tier2,IT,DataScience,Yes,No,6.68,6.29,7.31,6.85,7.02,6.81,7.27,6.96,7.07,75.7,1,2,2,0,1,49.6,3.4,68.3,49.4,0,Mid,Average
561,Female,Jaipur,Tier1,Civil,Networking,No,No,8.1,8.39,8.38,8.22,8.51,7.87,8.4,7.95,8.21,92.8,3,3,1,3,1,71.3,4.5,68.7,63.8,1,High,High-Achiever
562,Female,Jaipur,Tier1,IT,AI,No,No,9.07,8.84,8.57,8.72,8.36,8.43,8.53,8.6,8.51,92.0,3,4,0,2,1,73.1,4.1,68.1,78.5,0,High,High-Achiever
563,Female,Kolkata,Tier3,IT,Embedded,Yes,No,5.79,6.87,6.13,6.84,5.97,6.14,7.16,6.57,6.51,58.4,0,1,1,1,0,40.1,3.1,42.0,47.0,0,Mid,Below-Average
564,Male,Jaipur,Tier2,ECE,AI,Yes,No,7.36,7.24,6.62,6.89,7.3,7.6,7.53,7.81,7.33,72.7,0,1,1,1,1,68.3,3.4,60.9,52.5,0,Mid,Average
565,Male,Ahmedabad,Tier2,EE,DataScience,No,No,6.18,5.73,5.73,5.95,6.0,6.24,6.42,5.77,5.97,61.1,1,3,1,2,0,66.8,3.9,63.6,70.4,0,Low,Average
566,Female,Kochi,Tier3,EE,Embedded,Yes,No,5.72,5.58,5.27,5.63,5.42,5.25,5.72,5.37,5.35,49.4,1,3,0,1,1,57.6,1.8,36.6,45.5,1,Low,Below-Average
567,Male,Jaipur,Tier3,IT,Networking,No,Yes,7.07,6.61,6.63,7.2,6.61,6.74,6.65,6.8,6.75,63.2,0,2,1,0,0,54.8,3.8,32.8,57.5,1,Mid,Below-Average
568,Male,Bangalore,Tier1,EE,DataScience,Yes,No,8.7,8.6,8.14,8.17,8.37,8.05,8.11,7.61,8.39,87.3,2,4,3,3,1,86.4,3.8,81.9,80.6,0,High,High-Achiever
569,Male,Chennai,Tier2,CS,Networking,No,No,6.12,6.68,5.79,6.09,5.66,6.21,6.51,5.46,5.92,75.6,1,2,2,2,0,69.9,3.9,56.0,53.5,0,Low,Average
570,Female,Chennai,Tier2,CS,Embedded,Yes,No,8.57,7.38,8.06,8.85,7.8,8.2,8.67,8.1,8.14,83.3,1,2,2,2,0,66.7,3.4,74.0,65.7,0,High,Average
571,Female,Jaipur,Tier2,IT,Networking,Yes,No,7.1,7.38,7.54,7.33,7.48,6.92,7.21,7.18,7.41,65.5,1,2,0,4,1,73.8,3.4,57.1,67.4,1,Mid,Average
572,Female,Delhi,Tier3,Civil,Networking,Yes,Yes,5.15,5.78,5.16,5.43,5.3,5.02,5.21,5.5,5.45,57.6,1,1,0,1,0,56.3,2.7,41.5,38.5,1,Low,Below-Average
573,Male,Jaipur,Tier2,Mechanical,DataScience,Yes,No,7.47,6.57,7.18,7.15,7.51,6.78,6.9,6.87,6.78,76.5,2,3,1,1,1,68.0,3.6,82.3,50.5,0,Mid,Average
574,Male,Chennai,Tier3,CS,Networking,No,No,6.72,6.47,5.83,6.47,6.49,5.97,5.81,6.69,6.26,53.0,1,0,0,1,0,59.4,3.1,40.1,45.0,1,Low,Below-Average
575,Male,Bangalore,Tier3,CS,Networking,Yes,No,4.69,5.22,4.76,4.67,4.72,4.69,5.13,5.45,5.12,74.3,1,1,1,1,0,26.9,3.4,47.6,34.0,0,Low,Below-Average
576,Male,Chennai,Tier2,Civil,Networking,Yes,Yes,7.83,8.17,7.89,7.64,7.95,8.09,8.51,7.61,7.69,82.3,2,3,2,1,0,62.7,4.2,65.8,71.0,0,Mid,Average
577,Male,Pune,Tier2,EE,Embedded,No,No,6.34,6.9,6.22,6.36,6.94,6.55,6.57,7.06,6.43,72.6,2,2,2,2,1,56.9,3.4,90.9,50.1,1,Low,Specialist
578,Male,Bangalore,Tier2,Mechanical,Embedded,No,No,7.23,7.5,6.92,6.99,7.85,7.08,7.69,7.09,7.15,89.4,2,2,0,0,2,74.2,4.4,62.6,75.8,0,Mid,Average
579,Male,Ahmedabad,Tier3,IT,Networking,No,Yes,6.09,5.85,5.26,4.95,5.66,5.01,5.39,5.46,5.6,45.0,2,1,1,1,0,62.1,2.9,43.9,22.8,0,Low,Below-Average
580,Male,Chennai,Tier2,IT,Embedded,Yes,Yes,7.39,6.74,6.97,6.69,6.51,6.8,7.08,7.11,6.9,74.9,2,3,2,1,1,53.4,4.0,60.9,63.1,0,Mid,Average
581,Male,Bangalore,Tier2,CS,DataScience,No,No,8.16,7.34,7.35,7.72,7.42,7.89,7.85,7.52,7.63,77.9,1,1,1,2,1,76.3,3.7,54.8,73.4,1,Mid,Average
582,Male,Delhi,Tier2,EE,Embedded,No,No,6.87,6.84,6.71,6.09,6.55,6.35,6.98,6.95,6.48,67.7,2,1,1,3,0,55.6,3.2,62.9,54.9,1,Low,Average
583,Female,Pune,Tier1,EE,DataScience,Yes,No,7.64,8.1,7.55,7.48,7.98,7.99,8.14,8.19,7.69,89.5,3,3,3,2,2,73.2,4.3,96.2,76.9,1,Mid,High-Achiever
584,Male,Kochi,Tier2,EE,Embedded,No,No,7.19,7.36,7.05,7.26,7.04,7.24,7.2,7.36,7.37,66.1,3,1,2,2,1,63.1,3.8,70.9,58.8,0,Mid,Average
585,Female,Ahmedabad,Tier2,Civil,AI,No,Yes,5.81,7.06,6.76,6.83,5.76,6.37,6.85,7.23,6.5,76.2,0,1,2,3,0,56.8,3.2,87.4,46.8,0,Mid,Specialist
586,Female,Kochi,Tier2,Mechanical,AI,No,No,7.43,7.05,8.04,7.69,7.04,6.82,6.86,7.67,7.29,83.5,2,1,2,2,1,52.5,3.7,67.7,64.0,1,Mid,Average
587,Male,Kolkata,Tier1,Civil,Embedded,No,No,8.99,8.97,8.66,8.15,8.48,9.25,9.32,8.72,8.7,89.4,2,4,2,2,1,83.9,4.5,75.9,68.9,1,High,High-Achiever
588,Male,Pune,Tier2,Mechanical,DataScience,No,No,6.7,6.86,6.35,6.64,6.7,7.0,6.51,7.05,6.81,60.2,2,2,1,3,0,70.4,3.5,57.7,61.1,0,Mid,Average
589,Female,Kolkata,Tier1,CS,Networking,Yes,No,8.53,8.5,9.2,8.77,8.78,9.05,9.35,9.41,8.89,83.2,2,4,3,3,1,86.3,3.0,88.6,81.6,0,High,High-Achiever
590,Male,Kochi,Tier1,EE,AI,No,No,9.29,8.48,8.51,8.52,8.17,8.58,8.83,8.28,8.48,90.8,3,3,3,3,2,77.4,4.9,92.4,76.5,1,High,High-Achiever
591,Female,Jaipur,Tier2,Civil,AI,No,No,5.55,6.5,4.98,5.93,5.4,5.35,5.91,5.47,5.61,70.2,0,3,0,2,1,59.6,3.0,78.8,43.0,1,Low,Specialist
592,Male,Jaipur,Tier2,Mechanical,Embedded,No,No,6.6,6.92,6.42,6.63,7.22,6.65,7.5,7.2,6.81,53.4,2,4,2,1,0,64.8,3.1,55.6,70.2,0,Mid,Average
593,Female,Delhi,Tier2,CS,DataScience,Yes,No,7.49,8.25,8.25,7.91,8.27,8.17,8.7,7.92,8.21,84.9,1,1,2,1,0,78.5,2.9,79.6,67.8,0,High,Average
594,Female,Kolkata,Tier2,IT,Embedded,Yes,No,6.09,5.62,6.25,5.28,5.27,5.84,5.59,6.46,5.96,76.1,1,4,1,2,0,42.3,3.3,60.9,53.7,0,Low,Average
595,Male,Jaipur,Tier1,CS,DataScience,Yes,No,8.78,8.17,8.66,8.91,8.84,8.51,8.95,8.91,8.75,83.9,4,4,2,3,0,74.3,4.0,94.8,68.9,0,High,High-Achiever
596,Male,Kolkata,Tier1,Mechanical,DataScience,Yes,No,7.58,7.53,8.01,7.88,7.64,7.32,7.02,8.28,7.66,93.0,2,4,2,4,1,80.0,3.9,83.4,71.3,0,Mid,High-Achiever
597,Male,Chennai,Tier3,ECE,AI,Yes,Yes,5.36,5.72,5.36,5.6,5.09,5.99,5.03,5.85,5.42,53.2,1,1,0,1,0,38.2,2.4,44.5,49.5,0,Low,Below-Average
598,Male,Mumbai,Tier2,ECE,DataScience,No,Yes,7.35,6.42,5.83,6.5,6.66,7.12,6.62,6.77,6.74,69.5,1,2,3,3,1,62.9,3.8,57.3,64.2,0,Mid,Average
599,Female,Delhi,Tier2,Civil,AI,No,No,4.05,4.72,4.31,4.74,4.17,4.08,4.27,4.0,4.33,73.2,1,4,1,2,1,58.7,4.6,92.5,64.5,1,Low,Specialist
600,Male,Jaipur,Tier2,Civil,Networking,No,No,7.25,7.09,6.95,7.79,7.27,7.21,6.87,7.16,7.23,89.2,3,2,1,1,1,59.7,3.9,72.2,59.4,1,Mid,Average
601,Male,Mumbai,Tier2,CS,DataScience,No,No,7.24,6.66,6.85,6.67,6.87,6.34,6.36,6.99,6.77,88.0,1,2,1,1,0,65.5,4.1,50.7,54.6,0,Mid,Average
602,Male,Kochi,Tier3,Civil,Networking,Yes,Yes,4.34,4.39,4.12,4.47,4.24,4.0,4.04,4.49,4.03,63.6,0,1,0,2,0,53.7,2.6,38.5,53.2,1,Low,Below-Average
603,Male,Jaipur,Tier2,Civil,AI,No,No,6.85,6.32,5.97,6.93,5.93,6.23,6.89,7.35,6.67,74.2,2,3,1,3,1,57.6,3.3,92.3,48.4,1,Mid,Specialist
604,Female,Jaipur,Tier3,CS,Networking,Yes,No,6.63,6.72,5.64,6.9,5.54,6.5,6.6,6.37,6.5,67.9,0,0,2,0,0,43.9,3.1,40.7,45.9,0,Mid,Below-Average
605,Male,Ahmedabad,Tier2,Civil,AI,Yes,No,7.29,7.16,7.22,6.76,7.34,7.06,7.96,7.12,7.19,58.7,0,3,0,4,1,58.3,2.7,81.1,36.4,0,Mid,Specialist
606,Female,Kochi,Tier3,Mechanical,Embedded,No,No,5.73,5.95,5.12,5.18,6.08,5.45,5.67,5.9,5.75,66.4,0,3,0,2,0,47.9,2.5,52.1,38.3,1,Low,Below-Average
607,Female,Kochi,Tier3,IT,AI,No,No,5.84,5.22,5.37,4.84,5.47,5.67,5.98,5.33,5.53,52.7,0,0,1,0,0,32.3,3.3,53.0,54.1,0,Low,Below-Average
608,Female,Mumbai,Tier1,EE,Networking,Yes,No,9.37,9.08,9.34,8.57,8.93,8.92,9.88,9.95,9.16,89.6,1,4,2,2,1,82.8,4.6,78.9,73.0,0,High,High-Achiever
609,Male,Kolkata,Tier3,CS,AI,Yes,Yes,6.62,6.98,7.47,6.58,6.51,6.8,6.68,6.89,6.68,57.7,0,1,1,1,0,43.9,2.8,44.1,52.1,1,Mid,Below-Average
610,Female,Mumbai,Tier2,Mechanical,Networking,Yes,Yes,7.64,7.95,7.59,8.08,7.89,8.36,8.26,8.01,7.68,79.0,1,2,2,1,0,75.1,2.9,49.1,43.4,1,Mid,Average
611,Male,Chennai,Tier2,ECE,AI,No,Yes,6.24,6.39,6.52,6.11,5.99,6.7,6.22,6.53,6.44,75.9,2,2,2,2,0,69.7,3.4,51.9,57.5,0,Low,Average
612,Male,Mumbai,Tier3,IT,Networking,Yes,No,5.31,5.08,5.91,5.64,5.76,5.57,5.15,5.27,5.64,40.0,1,1,1,1,0,58.5,1.9,43.2,42.3,0,Low,Below-Average
613,Female,Jaipur,Tier2,Mechanical,DataScience,Yes,Yes,6.44,6.12,5.44,6.08,6.24,6.54,5.99,6.24,6.35,71.6,1,2,0,1,0,49.9,3.3,85.3,75.9,0,Low,Specialist
614,Male,Hyderabad,Tier2,Mechanical,Networking,No,Yes,4.94,4.28,4.8,4.05,5.34,4.5,4.0,4.63,4.55,75.8,0,3,0,2,0,56.3,3.4,77.3,41.0,0,Low,Specialist
615,Male,Kochi,Tier1,ECE,Embedded,No,No,8.47,8.62,9.29,8.68,8.8,8.57,8.63,8.93,8.73,90.2,3,3,2,4,2,72.5,4.1,77.0,82.7,0,High,High-Achiever
616,Female,Kochi,Tier3,CS,Networking,No,No,6.84,6.57,7.6,7.05,7.53,7.36,6.59,7.21,7.09,59.0,1,2,0,1,0,41.7,2.9,31.3,54.6,0,Mid,Below-Average
617,Male,Pune,Tier3,Mechanical,DataScience,No,Yes,6.65,6.55,5.72,5.97,5.49,5.42,6.38,5.24,5.95,76.4,1,1,1,1,0,59.3,3.1,46.6,36.8,0,Low,Below-Average
618,Female,Kolkata,Tier2,Civil,Networking,No,No,8.67,8.22,7.77,8.07,8.19,7.72,8.06,7.65,7.88,77.5,2,3,0,1,1,76.9,3.6,42.3,59.0,0,Mid,Average
619,Male,Hyderabad,Tier1,Civil,AI,Yes,No,8.41,9.35,9.28,8.89,9.11,9.2,8.61,8.32,8.59,90.2,1,3,2,4,1,73.1,3.7,74.9,79.0,0,High,High-Achiever
620,Female,Jaipur,Tier1,ECE,Embedded,Yes,No,9.06,7.83,8.93,8.45,8.35,8.5,8.89,8.92,8.46,93.2,3,4,2,2,0,77.3,4.1,69.0,67.6,1,High,High-Achiever
621,Female,Pune,Tier3,EE,Embedded,No,Yes,5.26,5.37,5.89,6.23,5.92,6.04,5.83,5.9,5.77,63.6,1,2,1,1,0,47.3,3.0,46.2,39.4,1,Low,Below-Average
622,Female,Bangalore,Tier2,CS,Embedded,No,No,6.3,6.87,6.2,6.56,6.87,6.12,6.26,5.73,6.51,67.8,1,2,2,2,1,69.7,4.3,43.8,72.2,0,Mid,Average
623,Female,Pune,Tier2,IT,Embedded,Yes,No,5.25,4.94,5.22,5.33,5.23,5.39,5.46,5.1,5.23,48.1,1,1,1,3,1,42.4,3.0,85.3,61.3,1,Low,Specialist
624,Female,Hyderabad,Tier2,Mechanical,Networking,No,No,7.46,7.49,7.59,8.07,7.44,8.2,7.9,7.72,7.76,71.2,1,1,1,1,0,52.2,3.8,74.8,60.7,0,Mid,Average
625,Female,Hyderabad,Tier2,Mechanical,Networking,No,Yes,7.33,7.31,6.86,7.14,6.89,6.73,7.11,7.46,7.1,76.8,1,4,2,2,2,64.9,3.8,98.4,56.4,1,Mid,Specialist
626,Male,Jaipur,Tier2,ECE,AI,No,No,6.54,6.64,6.07,6.17,6.04,5.99,6.27,6.09,6.41,72.2,1,1,1,1,0,49.4,3.4,43.7,66.6,1,Low,Average
627,Male,Bangalore,Tier3,Civil,AI,Yes,Yes,6.35,5.96,6.74,6.43,6.21,6.22,6.44,6.3,6.18,68.0,1,1,2,1,0,44.0,3.5,45.0,51.7,0,Low,Below-Average
628,Female,Pune,Tier1,IT,Embedded,Yes,No,8.4,8.68,8.43,8.16,8.21,8.38,8.21,7.77,8.46,88.7,2,3,2,3,2,81.0,4.7,75.1,74.1,0,High,High-Achiever
629,Female,Hyderabad,Tier2,Mechanical,Networking,No,No,7.33,7.15,6.74,6.9,7.43,6.56,7.57,7.65,7.2,85.3,2,3,1,1,1,68.3,4.2,49.3,74.3,0,Mid,Average
630,Male,Chennai,Tier3,Mechanical,Networking,Yes,Yes,5.72,5.84,5.99,6.05,5.23,6.06,5.76,5.43,5.82,57.0,1,1,1,0,0,46.7,3.1,40.9,57.2,0,Low,Below-Average
631,Female,Bangalore,Tier2,EE,DataScience,No,Yes,6.14,7.53,6.81,7.29,6.79,7.19,6.84,7.71,6.8,74.2,0,2,1,2,0,56.3,4.9,94.8,63.1,0,Mid,Specialist
632,Male,Jaipur,Tier3,ECE,AI,Yes,Yes,5.68,5.31,5.38,5.51,5.57,5.38,5.87,5.63,5.56,65.1,0,1,0,0,0,55.6,2.4,48.0,35.6,1,Low,Below-Average
633,Male,Ahmedabad,Tier1,Mechanical,AI,No,No,9.49,9.63,8.37,8.93,9.06,8.84,9.76,10.0,9.21,95.5,2,3,3,2,1,81.7,5.0,77.0,70.9,1,High,High-Achiever
634,Female,Delhi,Tier2,IT,Networking,No,No,7.18,7.54,7.29,7.61,6.77,6.8,6.74,7.75,7.19,61.3,1,2,3,3,0,59.8,3.9,66.3,59.4,0,Mid,Average
635,Female,Mumbai,Tier1,Mechanical,Networking,No,Yes,8.62,8.88,8.77,9.0,8.79,8.82,8.17,9.35,8.81,85.7,3,4,3,3,2,80.2,4.7,66.3,78.4,0,High,High-Achiever
636,Female,Bangalore,Tier1,EE,AI,No,No,7.89,7.83,8.15,7.81,8.19,7.93,7.29,8.34,8.08,92.2,4,3,3,4,1,82.3,4.1,76.7,65.6,1,High,High-Achiever
637,Female,Kochi,Tier3,ECE,Embedded,No,Yes,6.85,6.85,6.48,6.61,7.13,7.26,7.35,6.67,7.01,75.5,1,1,0,1,0,63.5,3.3,33.8,48.9,1,Mid,Below-Average
638,Male,Ahmedabad,Tier3,ECE,Embedded,No,Yes,6.27,5.85,5.94,6.24,5.33,5.26,5.75,5.58,5.83,62.4,0,0,0,1,0,55.1,3.7,42.8,56.9,1,Low,Below-Average
639,Female,Ahmedabad,Tier3,CS,Embedded,No,Yes,6.68,5.84,6.06,5.61,5.96,6.2,6.21,6.15,6.0,57.1,0,1,1,1,1,58.9,2.1,40.0,49.8,1,Low,Below-Average
640,Female,Chennai,Tier3,CS,AI,Yes,Yes,4.0,4.15,4.83,4.55,4.97,4.45,4.41,4.49,4.37,67.6,1,2,1,2,0,42.5,2.7,40.6,37.2,0,Low,Below-Average
641,Male,Chennai,Tier3,IT,AI,No,Yes,5.52,4.32,5.51,5.39,5.1,4.89,4.86,5.02,4.92,68.7,0,1,0,2,0,43.3,1.5,40.3,36.1,1,Low,Below-Average
642,Female,Kochi,Tier3,IT,AI,No,No,6.49,5.46,6.34,6.18,6.44,6.84,6.04,6.76,6.37,56.4,1,1,0,1,0,45.9,2.7,42.2,47.0,0,Low,Below-Average
643,Female,Mumbai,Tier1,Mechanical,Embedded,No,Yes,8.71,8.27,8.92,8.3,8.54,8.24,8.83,8.47,8.64,89.7,1,5,4,2,1,79.1,3.9,85.8,76.9,1,High,High-Achiever
644,Male,Ahmedabad,Tier1,ECE,Embedded,Yes,No,7.93,7.33,6.97,7.45,7.28,7.11,7.54,7.51,7.54,93.9,2,3,3,2,2,74.0,4.1,83.0,81.1,0,Mid,High-Achiever
645,Female,Jaipur,Tier2,CS,Embedded,No,No,8.05,7.04,6.83,7.52,7.93,7.44,7.42,7.18,7.62,90.1,1,1,2,2,0,75.1,5.0,57.4,66.8,0,Mid,Average
646,Female,Ahmedabad,Tier3,EE,DataScience,No,No,4.5,5.87,5.13,5.4,5.51,4.81,5.19,5.34,5.12,67.4,0,1,0,2,0,56.0,3.8,46.0,54.9,1,Low,Below-Average
647,Male,Kochi,Tier1,EE,Networking,Yes,No,9.3,8.97,9.83,9.05,9.45,9.5,9.44,9.25,9.21,88.2,3,3,2,4,1,78.2,3.6,87.8,70.1,1,High,High-Achiever
648,Male,Delhi,Tier2,ECE,Networking,No,No,7.96,7.34,7.13,6.91,6.99,6.73,7.39,6.65,6.95,74.6,2,2,2,2,0,70.1,3.8,55.0,63.8,1,Mid,Average
649,Female,Delhi,Tier3,EE,AI,Yes,Yes,5.33,5.77,5.68,5.59,6.07,6.08,4.78,5.65,5.64,65.6,0,1,1,1,0,50.0,3.3,41.4,40.4,1,Low,Below-Average
650,Male,Delhi,Tier1,Civil,AI,No,No,8.9,9.84,8.47,9.28,8.44,9.4,8.7,9.29,9.09,87.4,3,3,2,4,2,84.3,4.1,90.1,77.3,1,High,High-Achiever
651,Female,Hyderabad,Tier2,EE,Embedded,No,No,6.3,6.86,6.7,5.73,6.69,6.12,6.44,6.84,6.46,76.5,1,2,1,2,0,54.2,3.6,50.1,68.9,0,Low,Average
652,Male,Pune,Tier3,ECE,AI,No,Yes,4.89,4.45,4.82,4.91,4.19,4.75,5.24,4.82,4.81,49.4,1,2,0,1,0,46.7,3.0,60.0,53.7,0,Low,Below-Average
653,Female,Kolkata,Tier3,EE,AI,No,Yes,5.72,6.01,5.41,4.83,5.43,5.02,5.61,5.76,5.36,73.0,1,2,1,1,0,47.5,2.0,28.6,58.0,0,Low,Below-Average
654,Female,Kochi,Tier1,Civil,DataScience,No,No,9.1,9.42,9.02,9.32,9.01,8.79,9.17,9.51,8.91,82.3,2,4,1,2,2,83.7,3.8,79.6,81.0,1,High,High-Achiever
655,Male,Hyderabad,Tier3,EE,Networking,No,Yes,4.44,4.16,5.08,4.56,4.86,4.3,4.72,4.48,4.57,55.7,0,1,1,0,1,42.3,2.9,32.5,42.9,0,Low,Below-Average
656,Male,Mumbai,Tier2,ECE,DataScience,No,Yes,4.83,6.33,5.52,5.99,5.76,6.08,6.1,6.39,6.0,75.8,1,2,1,1,0,45.0,3.5,79.7,60.0,0,Low,Average
657,Male,Mumbai,Tier3,CS,Networking,No,No,6.56,6.15,5.69,6.47,5.65,6.11,5.76,5.71,6.08,79.9,1,0,1,0,0,38.3,2.4,37.0,26.7,1,Low,Below-Average
658,Female,Mumbai,Tier1,Mechanical,Networking,No,No,7.99,8.14,7.89,7.87,8.16,7.97,8.51,7.46,8.2,85.9,1,4,2,3,1,79.6,3.9,78.5,87.4,1,High,High-Achiever
659,Male,Bangalore,Tier2,Mechanical,Embedded,Yes,No,6.57,5.67,6.59,6.76,6.57,6.32,7.31,6.51,6.76,69.7,0,0,1,2,0,65.5,3.5,56.7,59.4,0,Mid,Average
660,Female,Ahmedabad,Tier2,EE,Networking,Yes,No,6.03,5.77,5.61,5.66,6.1,5.9,5.58,5.48,5.89,70.6,2,0,1,2,0,78.5,3.9,60.9,66.0,0,Low,Average
